,ESI,Latitude,Longitude,Date,StationTriplet
4114,0.429,31.10923,-87.55277,2005-04-23,2181:AL:SCAN
4115,1.07,31.01912,-85.03693,2005-04-23,2182:AL:SCAN
4117,0.741,34.43333,-86.68333,2005-04-23,2056:AL:SCAN
4118,0.93,34.17973,-87.45618,2005-04-23,2179:AL:SCAN
4119,0.348,32.43455,-85.74802,2005-04-23,2115:AL:SCAN
4120,0.289,33.33168,-85.51818,2005-04-23,2175:AL:SCAN
4121,-0.067,34.9,-86.53333,2005-04-23,2053:AL:SCAN
4122,-2.586,34.78333,-86.55,2005-04-30,2057:AL:SCAN
4123,-0.951,34.89375,-86.60236,2005-04-30,2078:AL:SCAN
4124,0.121,32.28393,-86.05253,2005-04-30,2177:AL:SCAN
4125,-2.403,34.19492,-86.79897,2005-04-30,2113:AL:SCAN
4126,-0.51,33.10768,-88.31003,2005-04-30,2174:AL:SCAN
4127,2.197,34.4448,-86.16557,2005-04-30,2055:AL:SCAN
4128,-1.115,34.81982,-87.98685,2005-04-30,2173:AL:SCAN
4129,-1.82,30.5238,-87.69797,2005-04-30,2180:AL:SCAN
4130,-0.763,32.608,-88.19743,2005-04-30,2114:AL:SCAN
4131,-0.314,32.41222,-85.91028,2005-04-30,2178:AL:SCAN
4132,0.168,31.10923,-87.55277,2005-04-30,2181:AL:SCAN
4133,-0.525,31.01912,-85.03693,2005-04-30,2182:AL:SCAN
4134,-0.486,32.40392,-86.89137,2005-04-30,2176:AL:SCAN
4135,-2.455,34.43333,-86.68333,2005-04-30,2056:AL:SCAN
4136,-3.343,34.17973,-87.45618,2005-04-30,2179:AL:SCAN
4137,-1.138,32.43455,-85.74802,2005-04-30,2115:AL:SCAN
4138,-0.197,33.33168,-85.51818,2005-04-30,2175:AL:SCAN
4139,0.001,34.9,-86.53333,2005-04-30,2053:AL:SCAN
4140,0.997,34.78333,-86.55,2005-05-07,2057:AL:SCAN
4141,0.843,34.89375,-86.60236,2005-05-07,2078:AL:SCAN
4142,-0.541,32.28393,-86.05253,2005-05-07,2177:AL:SCAN
4143,-1.547,34.19492,-86.79897,2005-05-07,2113:AL:SCAN
4144,0.167,33.10768,-88.31003,2005-05-07,2174:AL:SCAN
4145,-0.097,34.4448,-86.16557,2005-05-07,2055:AL:SCAN
4146,-0.719,34.81982,-87.98685,2005-05-07,2173:AL:SCAN
4147,0.499,30.5238,-87.69797,2005-05-07,2180:AL:SCAN
4148,-0.383,32.608,-88.19743,2005-05-07,2114:AL:SCAN
4149,0.529,32.41222,-85.91028,2005-05-07,2178:AL:SCAN
4150,0.731,31.10923,-87.55277,2005-05-07,2181:AL:SCAN
4151,0.13,31.01912,-85.03693,2005-05-07,2182:AL:SCAN
4152,-1.16,32.40392,-86.89137,2005-05-07,2176:AL:SCAN
4153,0.304,34.43333,-86.68333,2005-05-07,2056:AL:SCAN
4154,-0.612,34.17973,-87.45618,2005-05-07,2179:AL:SCAN
4155,-0.164,32.43455,-85.74802,2005-05-07,2115:AL:SCAN
4156,0.763,33.33168,-85.51818,2005-05-07,2175:AL:SCAN
4157,0.062,34.9,-86.53333,2005-05-07,2053:AL:SCAN
4158,-0.953,34.78333,-86.55,2005-05-14,2057:AL:SCAN
4160,0.282,32.28393,-86.05253,2005-05-14,2177:AL:SCAN
4161,-0.538,34.19492,-86.79897,2005-05-14,2113:AL:SCAN
4162,0.332,33.10768,-88.31003,2005-05-14,2174:AL:SCAN
4164,-0.479,34.81982,-87.98685,2005-05-14,2173:AL:SCAN
4166,0.78,32.608,-88.19743,2005-05-14,2114:AL:SCAN
4167,-0.475,32.41222,-85.91028,2005-05-14,2178:AL:SCAN
4168,-0.32,31.10923,-87.55277,2005-05-14,2181:AL:SCAN
4169,0.566,31.01912,-85.03693,2005-05-14,2182:AL:SCAN
4170,-0.503,32.40392,-86.89137,2005-05-14,2176:AL:SCAN
4171,-0.569,34.43333,-86.68333,2005-05-14,2056:AL:SCAN
4172,-0.426,34.17973,-87.45618,2005-05-14,2179:AL:SCAN
4173,0.737,32.43455,-85.74802,2005-05-14,2115:AL:SCAN
4174,1.218,33.33168,-85.51818,2005-05-14,2175:AL:SCAN
4175,-0.728,34.9,-86.53333,2005-05-14,2053:AL:SCAN
4176,0.587,34.78333,-86.55,2005-05-21,2057:AL:SCAN
4177,0.295,34.89375,-86.60236,2005-05-21,2078:AL:SCAN
4178,1.088,32.28393,-86.05253,2005-05-21,2177:AL:SCAN
4179,-0.14,34.19492,-86.79897,2005-05-21,2113:AL:SCAN
4180,-1.765,33.10768,-88.31003,2005-05-21,2174:AL:SCAN
4182,0.327,34.81982,-87.98685,2005-05-21,2173:AL:SCAN
4183,0.377,30.5238,-87.69797,2005-05-21,2180:AL:SCAN
4184,0.041,32.608,-88.19743,2005-05-21,2114:AL:SCAN
4185,1.215,32.41222,-85.91028,2005-05-21,2178:AL:SCAN
4186,-0.474,31.10923,-87.55277,2005-05-21,2181:AL:SCAN
4187,0.462,31.01912,-85.03693,2005-05-21,2182:AL:SCAN
4188,0.072,32.40392,-86.89137,2005-05-21,2176:AL:SCAN
4189,0.717,34.43333,-86.68333,2005-05-21,2056:AL:SCAN
4190,0.735,34.17973,-87.45618,2005-05-21,2179:AL:SCAN
4191,0.408,32.43455,-85.74802,2005-05-21,2115:AL:SCAN
4192,0.941,33.33168,-85.51818,2005-05-21,2175:AL:SCAN
4193,0.5,34.9,-86.53333,2005-05-21,2053:AL:SCAN
4194,0.603,34.78333,-86.55,2005-05-28,2057:AL:SCAN
4195,0.361,34.89375,-86.60236,2005-05-28,2078:AL:SCAN
4196,-1.0,32.28393,-86.05253,2005-05-28,2177:AL:SCAN
4197,-1.063,34.19492,-86.79897,2005-05-28,2113:AL:SCAN
4198,-0.66,33.10768,-88.31003,2005-05-28,2174:AL:SCAN
4200,-0.723,34.81982,-87.98685,2005-05-28,2173:AL:SCAN
4201,-1.589,30.5238,-87.69797,2005-05-28,2180:AL:SCAN
4202,-0.56,32.608,-88.19743,2005-05-28,2114:AL:SCAN
4203,-1.04,32.41222,-85.91028,2005-05-28,2178:AL:SCAN
4204,-2.532,31.10923,-87.55277,2005-05-28,2181:AL:SCAN
4205,1.019,31.01912,-85.03693,2005-05-28,2182:AL:SCAN
4206,-1.268,32.40392,-86.89137,2005-05-28,2176:AL:SCAN
4207,-0.112,34.43333,-86.68333,2005-05-28,2056:AL:SCAN
4208,-0.701,34.17973,-87.45618,2005-05-28,2179:AL:SCAN
4209,-2.067,32.43455,-85.74802,2005-05-28,2115:AL:SCAN
4210,1.149,33.33168,-85.51818,2005-05-28,2175:AL:SCAN
4211,-0.029,34.9,-86.53333,2005-05-28,2053:AL:SCAN
4213,1.124,34.89375,-86.60236,2005-06-04,2078:AL:SCAN
4214,0.035,32.28393,-86.05253,2005-06-04,2177:AL:SCAN
4216,-0.097,33.10768,-88.31003,2005-06-04,2174:AL:SCAN
4218,-1.31,34.81982,-87.98685,2005-06-04,2173:AL:SCAN
4220,1.25,32.608,-88.19743,2005-06-04,2114:AL:SCAN
4221,-0.265,32.41222,-85.91028,2005-06-04,2178:AL:SCAN
4223,0.125,31.01912,-85.03693,2005-06-04,2182:AL:SCAN
4224,0.633,32.40392,-86.89137,2005-06-04,2176:AL:SCAN
4226,1.23,34.17973,-87.45618,2005-06-04,2179:AL:SCAN
4227,-0.259,32.43455,-85.74802,2005-06-04,2115:AL:SCAN
4229,0.555,34.9,-86.53333,2005-06-04,2053:AL:SCAN
4230,1.602,34.78333,-86.55,2005-06-11,2057:AL:SCAN
4232,0.444,32.28393,-86.05253,2005-06-11,2177:AL:SCAN
4234,0.718,33.10768,-88.31003,2005-06-11,2174:AL:SCAN
4235,2.097,34.4448,-86.16557,2005-06-11,2055:AL:SCAN
4238,-0.204,32.608,-88.19743,2005-06-11,2114:AL:SCAN
4239,0.956,32.41222,-85.91028,2005-06-11,2178:AL:SCAN
4240,1.492,31.10923,-87.55277,2005-06-11,2181:AL:SCAN
4244,0.771,34.17973,-87.45618,2005-06-11,2179:AL:SCAN
4245,0.823,32.43455,-85.74802,2005-06-11,2115:AL:SCAN
4248,0.308,34.78333,-86.55,2005-06-18,2057:AL:SCAN
4250,-0.698,32.28393,-86.05253,2005-06-18,2177:AL:SCAN
4251,-0.428,34.19492,-86.79897,2005-06-18,2113:AL:SCAN
4252,0.014,33.10768,-88.31003,2005-06-18,2174:AL:SCAN
4253,0.788,34.4448,-86.16557,2005-06-18,2055:AL:SCAN
4254,-0.643,34.81982,-87.98685,2005-06-18,2173:AL:SCAN
4256,-0.222,32.608,-88.19743,2005-06-18,2114:AL:SCAN
4257,-1.516,32.41222,-85.91028,2005-06-18,2178:AL:SCAN
4258,-0.858,31.10923,-87.55277,2005-06-18,2181:AL:SCAN
4259,-0.071,31.01912,-85.03693,2005-06-18,2182:AL:SCAN
4260,-0.257,32.40392,-86.89137,2005-06-18,2176:AL:SCAN
4261,-0.261,34.43333,-86.68333,2005-06-18,2056:AL:SCAN
4262,-0.281,34.17973,-87.45618,2005-06-18,2179:AL:SCAN
4263,-0.405,32.43455,-85.74802,2005-06-18,2115:AL:SCAN
4266,-0.161,34.78333,-86.55,2005-06-25,2057:AL:SCAN
4267,-1.174,34.89375,-86.60236,2005-06-25,2078:AL:SCAN
4268,-1.066,32.28393,-86.05253,2005-06-25,2177:AL:SCAN
4269,0.501,34.19492,-86.79897,2005-06-25,2113:AL:SCAN
4270,-0.81,33.10768,-88.31003,2005-06-25,2174:AL:SCAN
4271,-0.701,34.4448,-86.16557,2005-06-25,2055:AL:SCAN
4272,-0.914,34.81982,-87.98685,2005-06-25,2173:AL:SCAN
4273,0.373,30.5238,-87.69797,2005-06-25,2180:AL:SCAN
4274,-0.22,32.608,-88.19743,2005-06-25,2114:AL:SCAN
4275,-0.645,32.41222,-85.91028,2005-06-25,2178:AL:SCAN
4276,-0.618,31.10923,-87.55277,2005-06-25,2181:AL:SCAN
4277,0.164,31.01912,-85.03693,2005-06-25,2182:AL:SCAN
4278,-0.665,32.40392,-86.89137,2005-06-25,2176:AL:SCAN
4279,0.979,34.43333,-86.68333,2005-06-25,2056:AL:SCAN
4280,0.237,34.17973,-87.45618,2005-06-25,2179:AL:SCAN
4281,-0.604,32.43455,-85.74802,2005-06-25,2115:AL:SCAN
4282,-0.593,33.33168,-85.51818,2005-06-25,2175:AL:SCAN
4283,-0.72,34.9,-86.53333,2005-06-25,2053:AL:SCAN
4284,1.47,34.78333,-86.55,2005-07-02,2057:AL:SCAN
4288,1.745,33.10768,-88.31003,2005-07-02,2174:AL:SCAN
4289,0.842,34.4448,-86.16557,2005-07-02,2055:AL:SCAN
4290,-1.629,34.81982,-87.98685,2005-07-02,2173:AL:SCAN
4291,0.658,30.5238,-87.69797,2005-07-02,2180:AL:SCAN
4292,1.786,32.608,-88.19743,2005-07-02,2114:AL:SCAN
4293,1.923,32.41222,-85.91028,2005-07-02,2178:AL:SCAN
4294,0.796,31.10923,-87.55277,2005-07-02,2181:AL:SCAN
4296,1.321,32.40392,-86.89137,2005-07-02,2176:AL:SCAN
4297,0.632,34.43333,-86.68333,2005-07-02,2056:AL:SCAN
4298,0.351,34.17973,-87.45618,2005-07-02,2179:AL:SCAN
4299,1.195,32.43455,-85.74802,2005-07-02,2115:AL:SCAN
4302,2.076,34.78333,-86.55,2005-07-09,2057:AL:SCAN
4303,1.389,34.89375,-86.60236,2005-07-09,2078:AL:SCAN
4306,0.629,33.10768,-88.31003,2005-07-09,2174:AL:SCAN
4307,1.575,34.4448,-86.16557,2005-07-09,2055:AL:SCAN
4308,1.597,34.81982,-87.98685,2005-07-09,2173:AL:SCAN
4310,-1.516,32.608,-88.19743,2005-07-09,2114:AL:SCAN
4311,0.169,32.41222,-85.91028,2005-07-09,2178:AL:SCAN
4313,0.052,31.01912,-85.03693,2005-07-09,2182:AL:SCAN
4314,1.235,32.40392,-86.89137,2005-07-09,2176:AL:SCAN
4315,1.184,34.43333,-86.68333,2005-07-09,2056:AL:SCAN
4317,1.68,32.43455,-85.74802,2005-07-09,2115:AL:SCAN
4321,1.926,34.89375,-86.60236,2005-07-16,2078:AL:SCAN
4322,-1.766,32.28393,-86.05253,2005-07-16,2177:AL:SCAN
4324,0.221,33.10768,-88.31003,2005-07-16,2174:AL:SCAN
4326,1.069,34.81982,-87.98685,2005-07-16,2173:AL:SCAN
4327,-2.062,30.5238,-87.69797,2005-07-16,2180:AL:SCAN
4328,-1.662,32.608,-88.19743,2005-07-16,2114:AL:SCAN
4330,0.164,31.10923,-87.55277,2005-07-16,2181:AL:SCAN
4333,1.283,34.43333,-86.68333,2005-07-16,2056:AL:SCAN
4334,0.447,34.17973,-87.45618,2005-07-16,2179:AL:SCAN
4338,0.671,34.78333,-86.55,2005-07-23,2057:AL:SCAN
4339,1.454,34.89375,-86.60236,2005-07-23,2078:AL:SCAN
4340,-1.128,32.28393,-86.05253,2005-07-23,2177:AL:SCAN
4341,1.219,34.19492,-86.79897,2005-07-23,2113:AL:SCAN
4342,0.645,33.10768,-88.31003,2005-07-23,2174:AL:SCAN
4343,0.757,34.4448,-86.16557,2005-07-23,2055:AL:SCAN
4344,1.241,34.81982,-87.98685,2005-07-23,2173:AL:SCAN
4346,0.71,32.608,-88.19743,2005-07-23,2114:AL:SCAN
4347,-0.521,32.41222,-85.91028,2005-07-23,2178:AL:SCAN
4348,0.782,31.10923,-87.55277,2005-07-23,2181:AL:SCAN
4349,1.634,31.01912,-85.03693,2005-07-23,2182:AL:SCAN
4351,0.682,34.43333,-86.68333,2005-07-23,2056:AL:SCAN
4352,0.561,34.17973,-87.45618,2005-07-23,2179:AL:SCAN
4353,-2.489,32.43455,-85.74802,2005-07-23,2115:AL:SCAN
4355,-0.09,34.9,-86.53333,2005-07-23,2053:AL:SCAN
4357,0.928,34.89375,-86.60236,2005-07-30,2078:AL:SCAN
4358,-0.188,32.28393,-86.05253,2005-07-30,2177:AL:SCAN
4359,0.633,34.19492,-86.79897,2005-07-30,2113:AL:SCAN
4360,0.409,33.10768,-88.31003,2005-07-30,2174:AL:SCAN
4362,1.233,34.81982,-87.98685,2005-07-30,2173:AL:SCAN
4363,0.477,30.5238,-87.69797,2005-07-30,2180:AL:SCAN
4364,0.326,32.608,-88.19743,2005-07-30,2114:AL:SCAN
4365,0.836,32.41222,-85.91028,2005-07-30,2178:AL:SCAN
4366,1.731,31.10923,-87.55277,2005-07-30,2181:AL:SCAN
4367,-0.787,31.01912,-85.03693,2005-07-30,2182:AL:SCAN
4368,0.912,32.40392,-86.89137,2005-07-30,2176:AL:SCAN
4369,0.888,34.43333,-86.68333,2005-07-30,2056:AL:SCAN
4370,0.691,34.17973,-87.45618,2005-07-30,2179:AL:SCAN
4371,0.329,32.43455,-85.74802,2005-07-30,2115:AL:SCAN
4372,0.644,33.33168,-85.51818,2005-07-30,2175:AL:SCAN
4373,0.319,34.9,-86.53333,2005-07-30,2053:AL:SCAN
4374,-0.164,34.78333,-86.55,2005-08-06,2057:AL:SCAN
4375,0.174,34.89375,-86.60236,2005-08-06,2078:AL:SCAN
4377,0.389,34.19492,-86.79897,2005-08-06,2113:AL:SCAN
4380,0.469,34.81982,-87.98685,2005-08-06,2173:AL:SCAN
4382,0.804,32.608,-88.19743,2005-08-06,2114:AL:SCAN
4388,0.969,34.17973,-87.45618,2005-08-06,2179:AL:SCAN
4391,0.133,34.9,-86.53333,2005-08-06,2053:AL:SCAN
4392,-0.67,34.78333,-86.55,2005-08-13,2057:AL:SCAN
4393,0.23,34.89375,-86.60236,2005-08-13,2078:AL:SCAN
4395,1.105,34.19492,-86.79897,2005-08-13,2113:AL:SCAN
4396,1.727,33.10768,-88.31003,2005-08-13,2174:AL:SCAN
4398,1.395,34.81982,-87.98685,2005-08-13,2173:AL:SCAN
4399,1.13,30.5238,-87.69797,2005-08-13,2180:AL:SCAN
4400,1.281,32.608,-88.19743,2005-08-13,2114:AL:SCAN
4401,2.588,32.41222,-85.91028,2005-08-13,2178:AL:SCAN
4402,1.506,31.10923,-87.55277,2005-08-13,2181:AL:SCAN
4405,-1.232,34.43333,-86.68333,2005-08-13,2056:AL:SCAN
4406,0.778,34.17973,-87.45618,2005-08-13,2179:AL:SCAN
4407,1.725,32.43455,-85.74802,2005-08-13,2115:AL:SCAN
4409,0.318,34.9,-86.53333,2005-08-13,2053:AL:SCAN
4410,0.143,34.78333,-86.55,2005-08-20,2057:AL:SCAN
4411,-0.169,34.89375,-86.60236,2005-08-20,2078:AL:SCAN
4412,1.026,32.28393,-86.05253,2005-08-20,2177:AL:SCAN
4413,1.218,34.19492,-86.79897,2005-08-20,2113:AL:SCAN
4414,0.671,33.10768,-88.31003,2005-08-20,2174:AL:SCAN
4415,1.208,34.4448,-86.16557,2005-08-20,2055:AL:SCAN
4416,0.574,34.81982,-87.98685,2005-08-20,2173:AL:SCAN
4417,1.452,30.5238,-87.69797,2005-08-20,2180:AL:SCAN
4418,0.547,32.608,-88.19743,2005-08-20,2114:AL:SCAN
4419,1.283,32.41222,-85.91028,2005-08-20,2178:AL:SCAN
4420,1.614,31.10923,-87.55277,2005-08-20,2181:AL:SCAN
4421,1.034,31.01912,-85.03693,2005-08-20,2182:AL:SCAN
4422,1.32,32.40392,-86.89137,2005-08-20,2176:AL:SCAN
4423,0.902,34.43333,-86.68333,2005-08-20,2056:AL:SCAN
4424,0.484,34.17973,-87.45618,2005-08-20,2179:AL:SCAN
4425,1.452,32.43455,-85.74802,2005-08-20,2115:AL:SCAN
4426,1.862,33.33168,-85.51818,2005-08-20,2175:AL:SCAN
4427,0.574,34.9,-86.53333,2005-08-20,2053:AL:SCAN
4428,1.011,34.78333,-86.55,2005-08-27,2057:AL:SCAN
4429,-0.036,34.89375,-86.60236,2005-08-27,2078:AL:SCAN
4430,1.108,32.28393,-86.05253,2005-08-27,2177:AL:SCAN
4431,1.793,34.19492,-86.79897,2005-08-27,2113:AL:SCAN
4432,1.44,33.10768,-88.31003,2005-08-27,2174:AL:SCAN
4433,1.069,34.4448,-86.16557,2005-08-27,2055:AL:SCAN
4434,0.84,34.81982,-87.98685,2005-08-27,2173:AL:SCAN
4435,-0.164,30.5238,-87.69797,2005-08-27,2180:AL:SCAN
4436,0.875,32.608,-88.19743,2005-08-27,2114:AL:SCAN
4437,0.955,32.41222,-85.91028,2005-08-27,2178:AL:SCAN
4438,0.627,31.10923,-87.55277,2005-08-27,2181:AL:SCAN
4439,0.141,31.01912,-85.03693,2005-08-27,2182:AL:SCAN
4440,0.561,32.40392,-86.89137,2005-08-27,2176:AL:SCAN
4441,1.675,34.43333,-86.68333,2005-08-27,2056:AL:SCAN
4442,0.525,34.17973,-87.45618,2005-08-27,2179:AL:SCAN
4443,1.334,32.43455,-85.74802,2005-08-27,2115:AL:SCAN
4445,0.038,34.9,-86.53333,2005-08-27,2053:AL:SCAN
4446,-0.497,34.78333,-86.55,2005-09-03,2057:AL:SCAN
4447,-0.018,34.89375,-86.60236,2005-09-03,2078:AL:SCAN
4448,0.3,32.28393,-86.05253,2005-09-03,2177:AL:SCAN
4449,-0.001,34.19492,-86.79897,2005-09-03,2113:AL:SCAN
4450,1.147,33.10768,-88.31003,2005-09-03,2174:AL:SCAN
4452,0.412,34.81982,-87.98685,2005-09-03,2173:AL:SCAN
4453,-0.098,30.5238,-87.69797,2005-09-03,2180:AL:SCAN
4454,0.486,32.608,-88.19743,2005-09-03,2114:AL:SCAN
4455,0.162,32.41222,-85.91028,2005-09-03,2178:AL:SCAN
4456,0.45,31.10923,-87.55277,2005-09-03,2181:AL:SCAN
4457,0.659,31.01912,-85.03693,2005-09-03,2182:AL:SCAN
4458,0.883,32.40392,-86.89137,2005-09-03,2176:AL:SCAN
4459,0.3,34.43333,-86.68333,2005-09-03,2056:AL:SCAN
4460,0.247,34.17973,-87.45618,2005-09-03,2179:AL:SCAN
4461,0.204,32.43455,-85.74802,2005-09-03,2115:AL:SCAN
4462,1.564,33.33168,-85.51818,2005-09-03,2175:AL:SCAN
4463,-1.197,34.9,-86.53333,2005-09-03,2053:AL:SCAN
4464,-0.141,34.78333,-86.55,2005-09-10,2057:AL:SCAN
4465,-0.399,34.89375,-86.60236,2005-09-10,2078:AL:SCAN
4466,-0.203,32.28393,-86.05253,2005-09-10,2177:AL:SCAN
4467,-0.065,34.19492,-86.79897,2005-09-10,2113:AL:SCAN
4468,0.487,33.10768,-88.31003,2005-09-10,2174:AL:SCAN
4469,-1.079,34.4448,-86.16557,2005-09-10,2055:AL:SCAN
4470,0.782,34.81982,-87.98685,2005-09-10,2173:AL:SCAN
4471,-0.433,30.5238,-87.69797,2005-09-10,2180:AL:SCAN
4472,0.173,32.608,-88.19743,2005-09-10,2114:AL:SCAN
4473,-1.283,32.41222,-85.91028,2005-09-10,2178:AL:SCAN
4474,-0.294,31.10923,-87.55277,2005-09-10,2181:AL:SCAN
4475,-0.517,31.01912,-85.03693,2005-09-10,2182:AL:SCAN
4476,-0.007,32.40392,-86.89137,2005-09-10,2176:AL:SCAN
4477,-0.341,34.43333,-86.68333,2005-09-10,2056:AL:SCAN
4478,-0.082,34.17973,-87.45618,2005-09-10,2179:AL:SCAN
4479,-0.348,32.43455,-85.74802,2005-09-10,2115:AL:SCAN
4480,-1.651,33.33168,-85.51818,2005-09-10,2175:AL:SCAN
4481,0.233,34.9,-86.53333,2005-09-10,2053:AL:SCAN
4482,-0.081,34.78333,-86.55,2005-09-17,2057:AL:SCAN
4483,0.282,34.89375,-86.60236,2005-09-17,2078:AL:SCAN
4484,-0.315,32.28393,-86.05253,2005-09-17,2177:AL:SCAN
4485,-0.394,34.19492,-86.79897,2005-09-17,2113:AL:SCAN
4486,1.553,33.10768,-88.31003,2005-09-17,2174:AL:SCAN
4487,-1.026,34.4448,-86.16557,2005-09-17,2055:AL:SCAN
4488,-0.797,34.81982,-87.98685,2005-09-17,2173:AL:SCAN
4489,-0.001,30.5238,-87.69797,2005-09-17,2180:AL:SCAN
4490,0.446,32.608,-88.19743,2005-09-17,2114:AL:SCAN
4491,-0.847,32.41222,-85.91028,2005-09-17,2178:AL:SCAN
4492,0.023,31.10923,-87.55277,2005-09-17,2181:AL:SCAN
4493,0.056,31.01912,-85.03693,2005-09-17,2182:AL:SCAN
4494,0.379,32.40392,-86.89137,2005-09-17,2176:AL:SCAN
4495,-0.449,34.43333,-86.68333,2005-09-17,2056:AL:SCAN
4496,0.182,34.17973,-87.45618,2005-09-17,2179:AL:SCAN
4497,-0.596,32.43455,-85.74802,2005-09-17,2115:AL:SCAN
4498,-1.375,33.33168,-85.51818,2005-09-17,2175:AL:SCAN
4499,0.144,34.9,-86.53333,2005-09-17,2053:AL:SCAN
4500,0.917,34.78333,-86.55,2005-09-24,2057:AL:SCAN
4501,0.654,34.89375,-86.60236,2005-09-24,2078:AL:SCAN
4502,0.633,32.28393,-86.05253,2005-09-24,2177:AL:SCAN
4503,0.63,34.19492,-86.79897,2005-09-24,2113:AL:SCAN
4504,0.791,33.10768,-88.31003,2005-09-24,2174:AL:SCAN
4506,0.016,34.81982,-87.98685,2005-09-24,2173:AL:SCAN
4507,-0.649,30.5238,-87.69797,2005-09-24,2180:AL:SCAN
4508,1.682,32.608,-88.19743,2005-09-24,2114:AL:SCAN
4509,0.897,32.41222,-85.91028,2005-09-24,2178:AL:SCAN
4510,0.019,31.10923,-87.55277,2005-09-24,2181:AL:SCAN
4511,-0.159,31.01912,-85.03693,2005-09-24,2182:AL:SCAN
4512,1.128,32.40392,-86.89137,2005-09-24,2176:AL:SCAN
4513,0.584,34.43333,-86.68333,2005-09-24,2056:AL:SCAN
4514,1.38,34.17973,-87.45618,2005-09-24,2179:AL:SCAN
4515,1.076,32.43455,-85.74802,2005-09-24,2115:AL:SCAN
4517,1.241,34.9,-86.53333,2005-09-24,2053:AL:SCAN
4518,-0.606,34.78333,-86.55,2005-10-01,2057:AL:SCAN
4519,0.524,34.89375,-86.60236,2005-10-01,2078:AL:SCAN
4520,0.455,32.28393,-86.05253,2005-10-01,2177:AL:SCAN
4521,-1.792,34.19492,-86.79897,2005-10-01,2113:AL:SCAN
4522,-0.816,33.10768,-88.31003,2005-10-01,2174:AL:SCAN
4524,-0.037,34.81982,-87.98685,2005-10-01,2173:AL:SCAN
4525,1.146,30.5238,-87.69797,2005-10-01,2180:AL:SCAN
4526,1.787,32.608,-88.19743,2005-10-01,2114:AL:SCAN
4527,0.145,32.41222,-85.91028,2005-10-01,2178:AL:SCAN
4528,0.017,31.10923,-87.55277,2005-10-01,2181:AL:SCAN
4529,0.719,31.01912,-85.03693,2005-10-01,2182:AL:SCAN
4530,-1.122,32.40392,-86.89137,2005-10-01,2176:AL:SCAN
4531,-0.606,34.43333,-86.68333,2005-10-01,2056:AL:SCAN
4532,-1.075,34.17973,-87.45618,2005-10-01,2179:AL:SCAN
4533,0.152,32.43455,-85.74802,2005-10-01,2115:AL:SCAN
4535,-0.25,34.9,-86.53333,2005-10-01,2053:AL:SCAN
4536,1.19,34.78333,-86.55,2005-10-08,2057:AL:SCAN
4537,0.615,34.89375,-86.60236,2005-10-08,2078:AL:SCAN
4538,-1.013,32.28393,-86.05253,2005-10-08,2177:AL:SCAN
4539,0.611,34.19492,-86.79897,2005-10-08,2113:AL:SCAN
4540,-0.031,33.10768,-88.31003,2005-10-08,2174:AL:SCAN
4542,0.938,34.81982,-87.98685,2005-10-08,2173:AL:SCAN
4543,-2.186,30.5238,-87.69797,2005-10-08,2180:AL:SCAN
4544,-0.622,32.608,-88.19743,2005-10-08,2114:AL:SCAN
4545,-1.626,32.41222,-85.91028,2005-10-08,2178:AL:SCAN
4546,-0.018,31.10923,-87.55277,2005-10-08,2181:AL:SCAN
4547,-0.309,31.01912,-85.03693,2005-10-08,2182:AL:SCAN
4548,-0.607,32.40392,-86.89137,2005-10-08,2176:AL:SCAN
4549,0.866,34.43333,-86.68333,2005-10-08,2056:AL:SCAN
4550,1.078,34.17973,-87.45618,2005-10-08,2179:AL:SCAN
4551,-1.998,32.43455,-85.74802,2005-10-08,2115:AL:SCAN
4553,0.844,34.9,-86.53333,2005-10-08,2053:AL:SCAN
4554,0.322,34.78333,-86.55,2005-10-15,2057:AL:SCAN
4555,-0.043,34.89375,-86.60236,2005-10-15,2078:AL:SCAN
4556,-0.276,32.28393,-86.05253,2005-10-15,2177:AL:SCAN
4557,0.08,34.19492,-86.79897,2005-10-15,2113:AL:SCAN
4558,0.164,33.10768,-88.31003,2005-10-15,2174:AL:SCAN
4559,-0.391,34.4448,-86.16557,2005-10-15,2055:AL:SCAN
4560,0.206,34.81982,-87.98685,2005-10-15,2173:AL:SCAN
4561,0.198,30.5238,-87.69797,2005-10-15,2180:AL:SCAN
4562,1.183,32.608,-88.19743,2005-10-15,2114:AL:SCAN
4563,-0.686,32.41222,-85.91028,2005-10-15,2178:AL:SCAN
4564,0.879,31.10923,-87.55277,2005-10-15,2181:AL:SCAN
4565,0.049,31.01912,-85.03693,2005-10-15,2182:AL:SCAN
4566,0.498,32.40392,-86.89137,2005-10-15,2176:AL:SCAN
4567,-0.24,34.43333,-86.68333,2005-10-15,2056:AL:SCAN
4568,-0.359,34.17973,-87.45618,2005-10-15,2179:AL:SCAN
4569,0.344,32.43455,-85.74802,2005-10-15,2115:AL:SCAN
4570,-0.712,33.33168,-85.51818,2005-10-15,2175:AL:SCAN
4571,0.184,34.9,-86.53333,2005-10-15,2053:AL:SCAN
4572,0.268,34.78333,-86.55,2005-10-22,2057:AL:SCAN
4573,-0.563,34.89375,-86.60236,2005-10-22,2078:AL:SCAN
4574,0.178,32.28393,-86.05253,2005-10-22,2177:AL:SCAN
4575,0.027,34.19492,-86.79897,2005-10-22,2113:AL:SCAN
