Date,ESI,station
4/2/2017,-0.5060374,2173:AL:SCAN
4/2/2017,-0.04967675,2180:AL:SCAN
4/2/2017,-0.34926832,2114:AL:SCAN
4/2/2017,-1.3455845,2178:AL:SCAN
4/2/2017,0.40974155,2181:AL:SCAN
4/2/2017,0.6743801,2182:AL:SCAN
4/2/2017,-0.6184446,2176:AL:SCAN
4/2/2017,0.5422679,2056:AL:SCAN
4/2/2017,-0.48296702,2179:AL:SCAN
4/2/2017,-1.9494604,2115:AL:SCAN
4/2/2017,-9999,2175:AL:SCAN
4/2/2017,0.64585984,2053:AL:SCAN
4/9/2017,-0.044770036,2057:AL:SCAN
4/9/2017,0.07736735,2078:AL:SCAN
4/9/2017,-0.96125704,2177:AL:SCAN
4/9/2017,-0.42888266,2113:AL:SCAN
4/9/2017,-0.39277795,2174:AL:SCAN
4/9/2017,0.032825336,2055:AL:SCAN
4/9/2017,-0.051982593,2173:AL:SCAN
4/9/2017,-0.79576796,2180:AL:SCAN
4/9/2017,-0.36101484,2114:AL:SCAN
4/9/2017,-0.8397306,2178:AL:SCAN
4/9/2017,-0.3918016,2181:AL:SCAN
4/9/2017,-0.25207245,2182:AL:SCAN
4/9/2017,-0.74300545,2176:AL:SCAN
4/9/2017,-0.09282725,2056:AL:SCAN
4/9/2017,-0.65745926,2179:AL:SCAN
4/9/2017,-1.2320963,2115:AL:SCAN
4/9/2017,-0.58373386,2175:AL:SCAN
4/9/2017,0.003261552,2053:AL:SCAN
4/16/2017,-0.93672013,2057:AL:SCAN
4/16/2017,-2.1781623,2078:AL:SCAN
4/16/2017,-0.63386804,2177:AL:SCAN
4/16/2017,-0.15671141,2113:AL:SCAN
4/16/2017,-0.9624661,2174:AL:SCAN
4/16/2017,-0.08671589,2055:AL:SCAN
4/16/2017,-0.4023933,2173:AL:SCAN
4/16/2017,1.2590452,2180:AL:SCAN
4/16/2017,0.5068968,2114:AL:SCAN
4/16/2017,-0.29124472,2178:AL:SCAN
4/16/2017,0.18711281,2181:AL:SCAN
4/16/2017,0.87692666,2182:AL:SCAN
4/16/2017,-0.012720725,2176:AL:SCAN
4/16/2017,-1.3621259,2056:AL:SCAN
4/16/2017,-0.48531923,2179:AL:SCAN
4/16/2017,-1.4363331,2115:AL:SCAN
4/16/2017,-1.0261569,2175:AL:SCAN
4/16/2017,-0.8328791,2053:AL:SCAN
4/23/2017,-1.507265,2057:AL:SCAN
4/23/2017,-2.7055411,2078:AL:SCAN
4/23/2017,0.30377603,2177:AL:SCAN
4/23/2017,0.019521883,2113:AL:SCAN
4/23/2017,-1.4072747,2174:AL:SCAN
4/23/2017,-9999,2055:AL:SCAN
4/23/2017,-9999,2173:AL:SCAN
4/23/2017,-0.59223855,2180:AL:SCAN
4/23/2017,0.22685139,2114:AL:SCAN
4/23/2017,0.77307814,2178:AL:SCAN
4/23/2017,-0.4534494,2181:AL:SCAN
4/23/2017,0.6929749,2182:AL:SCAN
4/23/2017,-0.46793464,2176:AL:SCAN
4/23/2017,-2.202948,2056:AL:SCAN
4/23/2017,-0.42188016,2179:AL:SCAN
4/23/2017,-0.108080745,2115:AL:SCAN
4/23/2017,-9999,2175:AL:SCAN
4/23/2017,-2.536959,2053:AL:SCAN
4/30/2017,-0.5080464,2057:AL:SCAN
4/30/2017,-0.59233546,2078:AL:SCAN
4/30/2017,-0.8898483,2177:AL:SCAN
4/30/2017,-9999,2113:AL:SCAN
4/30/2017,-0.7797503,2174:AL:SCAN
4/30/2017,-1.3014525,2055:AL:SCAN
4/30/2017,0.73453134,2173:AL:SCAN
4/30/2017,1.2812445,2180:AL:SCAN
4/30/2017,-0.105374455,2114:AL:SCAN
4/30/2017,-1.0954461,2178:AL:SCAN
4/30/2017,0.5964356,2181:AL:SCAN
4/30/2017,1.162394,2182:AL:SCAN
4/30/2017,0.5187234,2176:AL:SCAN
4/30/2017,-0.22501379,2056:AL:SCAN
4/30/2017,0.9188418,2179:AL:SCAN
4/30/2017,-1.3776947,2115:AL:SCAN
4/30/2017,-9999,2175:AL:SCAN
4/30/2017,-1.9017861,2053:AL:SCAN
5/7/2017,-0.96943337,2057:AL:SCAN
5/7/2017,-1.9050194,2078:AL:SCAN
5/7/2017,-0.21801238,2177:AL:SCAN
5/7/2017,-1.7805661,2113:AL:SCAN
5/7/2017,-0.44581807,2174:AL:SCAN
5/7/2017,-0.45062461,2055:AL:SCAN
5/7/2017,-0.97062147,2173:AL:SCAN
5/7/2017,0.5638269,2180:AL:SCAN
5/7/2017,-0.9225101,2114:AL:SCAN
5/7/2017,-0.3808435,2178:AL:SCAN
5/7/2017,0.7413467,2181:AL:SCAN
5/7/2017,0.5974143,2182:AL:SCAN
5/7/2017,-0.14193894,2176:AL:SCAN
5/7/2017,-1.6321683,2056:AL:SCAN
5/7/2017,-1.5068545,2179:AL:SCAN
5/7/2017,-1.1039464,2115:AL:SCAN
5/7/2017,-0.50706184,2175:AL:SCAN
5/7/2017,-1.977905,2053:AL:SCAN
5/14/2017,0.07229184,2057:AL:SCAN
5/14/2017,-0.034204554,2078:AL:SCAN
5/14/2017,0.7596993,2177:AL:SCAN
5/14/2017,0.098745614,2113:AL:SCAN
5/14/2017,0.6495855,2174:AL:SCAN
5/14/2017,0.82366556,2055:AL:SCAN
5/14/2017,-0.007902923,2173:AL:SCAN
5/14/2017,0.6033787,2180:AL:SCAN
5/14/2017,0.7615457,2114:AL:SCAN
5/14/2017,0.42494398,2178:AL:SCAN
5/14/2017,1.7526003,2181:AL:SCAN
5/14/2017,-0.040022943,2182:AL:SCAN
5/14/2017,0.9322165,2176:AL:SCAN
5/14/2017,0.42598015,2056:AL:SCAN
5/14/2017,0.31491357,2179:AL:SCAN
5/14/2017,0.34187824,2115:AL:SCAN
5/14/2017,-9999,2175:AL:SCAN
5/14/2017,-0.18150845,2053:AL:SCAN
5/21/2017,-0.39334697,2057:AL:SCAN
5/21/2017,-0.6299287,2078:AL:SCAN
5/21/2017,0.41878414,2177:AL:SCAN
5/21/2017,-0.38215044,2113:AL:SCAN
5/21/2017,1.39623,2174:AL:SCAN
5/21/2017,0.53303725,2055:AL:SCAN
5/21/2017,-1.8797265,2173:AL:SCAN
5/21/2017,1.1151744,2180:AL:SCAN
5/21/2017,0.6724176,2114:AL:SCAN
5/21/2017,-0.055230085,2178:AL:SCAN
5/21/2017,0.25990224,2181:AL:SCAN
5/21/2017,-0.65665346,2182:AL:SCAN
5/21/2017,0.16845986,2176:AL:SCAN
5/21/2017,-0.08637579,2056:AL:SCAN
5/21/2017,-1.0609585,2179:AL:SCAN
5/21/2017,-0.7911957,2115:AL:SCAN
5/21/2017,-0.30366075,2175:AL:SCAN
5/21/2017,-9999,2053:AL:SCAN
5/28/2017,1.3323207,2057:AL:SCAN
5/28/2017,1.3013244,2078:AL:SCAN
5/28/2017,0.8090723,2177:AL:SCAN
5/28/2017,0.77582127,2113:AL:SCAN
5/28/2017,0.64014804,2174:AL:SCAN
5/28/2017,-9999,2055:AL:SCAN
5/28/2017,0.60125345,2173:AL:SCAN
5/28/2017,-9999,2180:AL:SCAN
5/28/2017,-0.04826303,2114:AL:SCAN
5/28/2017,1.3239287,2178:AL:SCAN
5/28/2017,1.6249262,2181:AL:SCAN
5/28/2017,0.92655706,2182:AL:SCAN
5/28/2017,1.5405251,2176:AL:SCAN
5/28/2017,0.68249875,2056:AL:SCAN
5/28/2017,0.8563107,2179:AL:SCAN
5/28/2017,1.0528287,2115:AL:SCAN
5/28/2017,0.09605978,2175:AL:SCAN
5/28/2017,1.1878519,2053:AL:SCAN
6/4/2017,1.9105711,2057:AL:SCAN
6/4/2017,0.96708983,2078:AL:SCAN
6/4/2017,-9999,2177:AL:SCAN
6/4/2017,-9999,2113:AL:SCAN
6/4/2017,-9999,2174:AL:SCAN
6/4/2017,-9999,2055:AL:SCAN
6/4/2017,1.4677215,2173:AL:SCAN
6/4/2017,2.1566823,2180:AL:SCAN
6/4/2017,-9999,2114:AL:SCAN
6/4/2017,-9999,2178:AL:SCAN
6/4/2017,1.0682117,2181:AL:SCAN
6/4/2017,1.8961613,2182:AL:SCAN
6/4/2017,-9999,2176:AL:SCAN
6/4/2017,1.1284695,2056:AL:SCAN
6/4/2017,-9999,2179:AL:SCAN
6/4/2017,-9999,2115:AL:SCAN
6/4/2017,-9999,2175:AL:SCAN
6/4/2017,-9999,2053:AL:SCAN
6/11/2017,0.04309786,2057:AL:SCAN
6/11/2017,1.2756509,2078:AL:SCAN
6/11/2017,0.25267392,2177:AL:SCAN
6/11/2017,-0.36602998,2113:AL:SCAN
6/11/2017,-0.18158808,2174:AL:SCAN
6/11/2017,-0.27730316,2055:AL:SCAN
6/11/2017,-1.3148894,2173:AL:SCAN
6/11/2017,1.6570876,2180:AL:SCAN
6/11/2017,0.41296887,2114:AL:SCAN
6/11/2017,-9999,2178:AL:SCAN
6/11/2017,-9999,2181:AL:SCAN
6/11/2017,0.07356209,2182:AL:SCAN
6/11/2017,1.0903717,2176:AL:SCAN
6/11/2017,-0.850683,2056:AL:SCAN
6/11/2017,0.07333572,2179:AL:SCAN
6/11/2017,-9999,2115:AL:SCAN
6/11/2017,-9999,2175:AL:SCAN
6/11/2017,-0.002582112,2053:AL:SCAN
6/18/2017,1.7035482,2057:AL:SCAN
6/18/2017,-9999,2078:AL:SCAN
6/18/2017,1.8653063,2177:AL:SCAN
6/18/2017,-9999,2113:AL:SCAN
6/18/2017,1.5310624,2174:AL:SCAN
6/18/2017,-9999,2055:AL:SCAN
6/18/2017,-9999,2173:AL:SCAN
6/18/2017,-9999,2180:AL:SCAN
6/18/2017,1.0115879,2114:AL:SCAN
6/18/2017,1.0862943,2178:AL:SCAN
6/18/2017,-9999,2181:AL:SCAN
6/18/2017,0.67783767,2182:AL:SCAN
6/18/2017,1.1588409,2176:AL:SCAN
6/18/2017,-9999,2056:AL:SCAN
6/18/2017,1.2009676,2179:AL:SCAN
6/18/2017,-9999,2115:AL:SCAN
6/18/2017,-9999,2175:AL:SCAN
6/18/2017,-9999,2053:AL:SCAN
6/25/2017,-9999,2057:AL:SCAN
6/25/2017,-9999,2078:AL:SCAN
6/25/2017,-9999,2177:AL:SCAN
6/25/2017,-9999,2113:AL:SCAN
6/25/2017,-9999,2174:AL:SCAN
6/25/2017,-9999,2055:AL:SCAN
6/25/2017,0.73236984,2173:AL:SCAN
6/25/2017,-9999,2180:AL:SCAN
6/25/2017,-9999,2114:AL:SCAN
6/25/2017,-0.5124234,2178:AL:SCAN
6/25/2017,-9999,2181:AL:SCAN
6/25/2017,0.46091592,2182:AL:SCAN
6/25/2017,1.2042553,2176:AL:SCAN
6/25/2017,-9999,2056:AL:SCAN
6/25/2017,-9999,2179:AL:SCAN
6/25/2017,-9999,2115:AL:SCAN
6/25/2017,-9999,2175:AL:SCAN
6/25/2017,-9999,2053:AL:SCAN
7/2/2017,-0.27654848,2057:AL:SCAN
7/2/2017,-9999,2078:AL:SCAN
7/2/2017,1.1440415,2177:AL:SCAN
7/2/2017,0.3835747,2113:AL:SCAN
7/2/2017,0.579698,2174:AL:SCAN
7/2/2017,-9999,2055:AL:SCAN
7/2/2017,-0.46429977,2173:AL:SCAN
7/2/2017,0.5852136,2180:AL:SCAN
7/2/2017,1.0394905,2114:AL:SCAN
7/2/2017,-0.09884443,2178:AL:SCAN
7/2/2017,0.79642385,2181:AL:SCAN
7/2/2017,0.72062504,2182:AL:SCAN
7/2/2017,-0.06384786,2176:AL:SCAN
7/2/2017,-0.25466084,2056:AL:SCAN
7/2/2017,-0.3559464,2179:AL:SCAN
7/2/2017,0.5471197,2115:AL:SCAN
7/2/2017,0.21239448,2175:AL:SCAN
7/2/2017,-9999,2053:AL:SCAN
7/9/2017,-1.5893226,2057:AL:SCAN
7/9/2017,-9999,2078:AL:SCAN
7/9/2017,0.7373098,2177:AL:SCAN
7/9/2017,1.6936009,2113:AL:SCAN
7/9/2017,0.8277721,2174:AL:SCAN
7/9/2017,-9999,2055:AL:SCAN
7/9/2017,-1.0286528,2173:AL:SCAN
7/9/2017,-9999,2180:AL:SCAN
7/9/2017,1.6472701,2114:AL:SCAN
7/9/2017,0.031903513,2178:AL:SCAN
7/9/2017,0.99301344,2181:AL:SCAN
7/9/2017,0.40432173,2182:AL:SCAN
7/9/2017,-9999,2176:AL:SCAN
7/9/2017,-0.22169217,2056:AL:SCAN
7/9/2017,1.4927857,2179:AL:SCAN
7/9/2017,0.6796491,2115:AL:SCAN
7/9/2017,0.17212835,2175:AL:SCAN
7/9/2017,-9999,2053:AL:SCAN
7/16/2017,-0.09973939,2057:AL:SCAN
7/16/2017,-0.50815994,2078:AL:SCAN
7/16/2017,-0.91942656,2177:AL:SCAN
7/16/2017,0.4260676,2113:AL:SCAN
7/16/2017,-0.16972573,2174:AL:SCAN
7/16/2017,1.2475647,2055:AL:SCAN
7/16/2017,-0.40233198,2173:AL:SCAN
7/16/2017,-9999,2180:AL:SCAN
7/16/2017,0.98312825,2114:AL:SCAN
7/16/2017,-0.04835851,2178:AL:SCAN
7/16/2017,0.8757825,2181:AL:SCAN
7/16/2017,0.005006551,2182:AL:SCAN
7/16/2017,-0.54444444,2176:AL:SCAN
7/16/2017,-0.45399442,2056:AL:SCAN
7/16/2017,0.4740013,2179:AL:SCAN
7/16/2017,0.29825678,2115:AL:SCAN
7/16/2017,-1.2891748,2175:AL:SCAN
7/16/2017,0.5578283,2053:AL:SCAN
7/23/2017,0.18135794,2057:AL:SCAN
7/23/2017,-1.9890411,2078:AL:SCAN
7/23/2017,0.036075786,2177:AL:SCAN
7/23/2017,0.64253867,2113:AL:SCAN
7/23/2017,0.39500472,2174:AL:SCAN
7/23/2017,-9999,2055:AL:SCAN
7/23/2017,-0.12814817,2173:AL:SCAN
7/23/2017,-2.0273867,2180:AL:SCAN
7/23/2017,0.36658406,2114:AL:SCAN
7/23/2017,-1.2109581,2178:AL:SCAN
7/23/2017,-9999,2181:AL:SCAN
7/23/2017,-9999,2182:AL:SCAN
7/23/2017,-0.62081903,2176:AL:SCAN
7/23/2017,0.33188248,2056:AL:SCAN
7/23/2017,0.9981069,2179:AL:SCAN
7/23/2017,0.5859793,2115:AL:SCAN
7/23/2017,-9999,2175:AL:SCAN
7/23/2017,-2.648613,2053:AL:SCAN
7/30/2017,0.049535844,2057:AL:SCAN
7/30/2017,-0.26289588,2078:AL:SCAN
7/30/2017,-0.62440544,2177:AL:SCAN
7/30/2017,0.14373073,2113:AL:SCAN
7/30/2017,0.1384995,2174:AL:SCAN
7/30/2017,-1.1409826,2055:AL:SCAN
7/30/2017,0.082205124,2173:AL:SCAN
7/30/2017,-1.8437042,2180:AL:SCAN
7/30/2017,0.52631,2114:AL:SCAN
7/30/2017,-0.35802945,2178:AL:SCAN
7/30/2017,-1.2452466,2181:AL:SCAN
7/30/2017,0.7662461,2182:AL:SCAN
7/30/2017,-0.18664187,2176:AL:SCAN
7/30/2017,-0.17711554,2056:AL:SCAN
7/30/2017,-0.1647222,2179:AL:SCAN
7/30/2017,0.07907995,2115:AL:SCAN
7/30/2017,-1.4527414,2175:AL:SCAN
7/30/2017,-1.1726182,2053:AL:SCAN
8/6/2017,-0.45117548,2057:AL:SCAN
8/6/2017,1.1581767,2078:AL:SCAN
8/6/2017,0.9609532,2177:AL:SCAN
8/6/2017,0.47691247,2113:AL:SCAN
8/6/2017,-0.6504671,2174:AL:SCAN
8/6/2017,0.37270707,2055:AL:SCAN
8/6/2017,-1.7806036,2173:AL:SCAN
8/6/2017,-0.74024016,2180:AL:SCAN
8/6/2017,1.0854592,2114:AL:SCAN
8/6/2017,0.16369969,2178:AL:SCAN
8/6/2017,-1.1188148,2181:AL:SCAN
8/6/2017,-2.4821432,2182:AL:SCAN
8/6/2017,-9999,2176:AL:SCAN
8/6/2017,0.39594325,2056:AL:SCAN
8/6/2017,0.4488338,2179:AL:SCAN
8/6/2017,-0.9483565,2115:AL:SCAN
8/6/2017,-0.3122486,2175:AL:SCAN
8/6/2017,0.39250684,2053:AL:SCAN
8/13/2017,-9999,2057:AL:SCAN
8/13/2017,-9999,2078:AL:SCAN
8/13/2017,-9999,2177:AL:SCAN
8/13/2017,-9999,2113:AL:SCAN
8/13/2017,-9999,2174:AL:SCAN
8/13/2017,-9999,2055:AL:SCAN
8/13/2017,-9999,2173:AL:SCAN
8/13/2017,0.59456164,2180:AL:SCAN
8/13/2017,1.2698265,2114:AL:SCAN
8/13/2017,0.7836283,2178:AL:SCAN
8/13/2017,-9999,2181:AL:SCAN
8/13/2017,0.7131463,2182:AL:SCAN
8/13/2017,-9999,2176:AL:SCAN
8/13/2017,-9999,2056:AL:SCAN
8/13/2017,-9999,2179:AL:SCAN
8/13/2017,0.74005157,2115:AL:SCAN
8/13/2017,-9999,2175:AL:SCAN
8/13/2017,1.5089623,2053:AL:SCAN
8/20/2017,-9999,2057:AL:SCAN
8/20/2017,-9999,2078:AL:SCAN
8/20/2017,0.030945107,2177:AL:SCAN
8/20/2017,1.9034058,2113:AL:SCAN
8/20/2017,-9999,2174:AL:SCAN
8/20/2017,-9999,2055:AL:SCAN
8/20/2017,-9999,2173:AL:SCAN
8/20/2017,1.0546552,2180:AL:SCAN
8/20/2017,0.97601897,2114:AL:SCAN
8/20/2017,0.86321914,2178:AL:SCAN
8/20/2017,1.6071427,2181:AL:SCAN
8/20/2017,-0.539296,2182:AL:SCAN
8/20/2017,-9999,2176:AL:SCAN
8/20/2017,0.058903262,2056:AL:SCAN
8/20/2017,1.4762024,2179:AL:SCAN
8/20/2017,0.90297526,2115:AL:SCAN
8/20/2017,0.6492641,2175:AL:SCAN
8/20/2017,-9999,2053:AL:SCAN
8/27/2017,-0.7385711,2057:AL:SCAN
8/27/2017,-0.10120032,2078:AL:SCAN
8/27/2017,2.008517,2177:AL:SCAN
8/27/2017,-1.1494642,2113:AL:SCAN
8/27/2017,-1.4644499,2174:AL:SCAN
8/27/2017,-0.07536041,2055:AL:SCAN
8/27/2017,-0.15142593,2173:AL:SCAN
8/27/2017,-0.14423676,2180:AL:SCAN
8/27/2017,-0.60362464,2114:AL:SCAN
8/27/2017,-0.10064676,2178:AL:SCAN
8/27/2017,1.8114517,2181:AL:SCAN
8/27/2017,1.3821033,2182:AL:SCAN
8/27/2017,0.20759955,2176:AL:SCAN
8/27/2017,-0.48375234,2056:AL:SCAN
8/27/2017,0.27820784,2179:AL:SCAN
8/27/2017,-0.65724266,2115:AL:SCAN
8/27/2017,1.1306945,2175:AL:SCAN
8/27/2017,-0.2062398,2053:AL:SCAN
9/3/2017,-0.15807304,2057:AL:SCAN
9/3/2017,-9999,2078:AL:SCAN
9/3/2017,0.5708771,2177:AL:SCAN
9/3/2017,1.7445306,2113:AL:SCAN
9/3/2017,0.91298884,2174:AL:SCAN
9/3/2017,1.5793993,2055:AL:SCAN
9/3/2017,0.9239662,2173:AL:SCAN
9/3/2017,1.118949,2180:AL:SCAN
9/3/2017,1.4198071,2114:AL:SCAN
9/3/2017,0.9844724,2178:AL:SCAN
9/3/2017,0.09628831,2181:AL:SCAN
9/3/2017,1.0132997,2182:AL:SCAN
9/3/2017,0.55021125,2176:AL:SCAN
9/3/2017,1.1854419,2056:AL:SCAN
9/3/2017,-9999,2179:AL:SCAN
9/3/2017,0.3639915,2115:AL:SCAN
9/3/2017,-9999,2175:AL:SCAN
9/3/2017,1.2542951,2053:AL:SCAN
9/10/2017,0.8774449,2057:AL:SCAN
9/10/2017,1.0084807,2078:AL:SCAN
9/10/2017,-0.28589702,2177:AL:SCAN
9/10/2017,-0.36189464,2113:AL:SCAN
9/10/2017,-1.2543232,2174:AL:SCAN
9/10/2017,0.7477836,2055:AL:SCAN
9/10/2017,0.98318654,2173:AL:SCAN
9/10/2017,-0.2862312,2180:AL:SCAN
9/10/2017,-0.31039074,2114:AL:SCAN
9/10/2017,0.17285976,2178:AL:SCAN
9/10/2017,0.47129682,2181:AL:SCAN
9/10/2017,-0.3691699,2182:AL:SCAN
9/10/2017,0.5174106,2176:AL:SCAN
9/10/2017,0.08354766,2056:AL:SCAN
9/10/2017,0.6093156,2179:AL:SCAN
9/10/2017,-0.7424567,2115:AL:SCAN
9/10/2017,-1.2916223,2175:AL:SCAN
9/10/2017,0.59282184,2053:AL:SCAN
9/17/2017,2.0972044,2057:AL:SCAN
9/17/2017,-9999,2078:AL:SCAN
9/17/2017,-9999,2177:AL:SCAN
9/17/2017,0.15305467,2113:AL:SCAN
9/17/2017,-0.21827097,2174:AL:SCAN
9/17/2017,-1.0398109,2055:AL:SCAN
9/17/2017,1.3230218,2173:AL:SCAN
9/17/2017,-1.7998977,2180:AL:SCAN
9/17/2017,1.6226205,2114:AL:SCAN
9/17/2017,1.9751302,2178:AL:SCAN
9/17/2017,-3.24449,2181:AL:SCAN
9/17/2017,-0.9153962,2182:AL:SCAN
9/17/2017,1.1350112,2176:AL:SCAN
9/17/2017,0.4987164,2056:AL:SCAN
9/17/2017,1.5086896,2179:AL:SCAN
9/17/2017,1.964028,2115:AL:SCAN
9/17/2017,-0.9808165,2175:AL:SCAN
9/17/2017,1.4117863,2053:AL:SCAN
9/24/2017,1.2311152,2057:AL:SCAN
9/24/2017,1.551816,2078:AL:SCAN
9/24/2017,1.029382,2177:AL:SCAN
9/24/2017,0.9672522,2113:AL:SCAN
9/24/2017,0.8359046,2174:AL:SCAN
9/24/2017,2.019423,2055:AL:SCAN
9/24/2017,1.2629521,2173:AL:SCAN
9/24/2017,1.7394739,2180:AL:SCAN
9/24/2017,1.2982004,2114:AL:SCAN
9/24/2017,0.98849875,2178:AL:SCAN
9/24/2017,1.1417108,2181:AL:SCAN
9/24/2017,0.8365407,2182:AL:SCAN
9/24/2017,0.98018235,2176:AL:SCAN
9/24/2017,1.9686283,2056:AL:SCAN
9/24/2017,0.54284877,2179:AL:SCAN
9/24/2017,0.9110415,2115:AL:SCAN
9/24/2017,-9999,2175:AL:SCAN
9/24/2017,1.2221,2053:AL:SCAN
10/1/2017,0.7681232,2057:AL:SCAN
10/1/2017,0.31591034,2078:AL:SCAN
10/1/2017,0.20490736,2177:AL:SCAN
10/1/2017,1.0555179,2113:AL:SCAN
10/1/2017,0.19970821,2174:AL:SCAN
10/1/2017,-0.39940366,2055:AL:SCAN
10/1/2017,0.025914544,2173:AL:SCAN
10/1/2017,0.33463556,2180:AL:SCAN
10/1/2017,-0.017711477,2114:AL:SCAN
10/1/2017,0.5164268,2178:AL:SCAN
10/1/2017,0.32653713,2181:AL:SCAN
10/1/2017,1.2639623,2182:AL:SCAN
10/1/2017,-0.32851803,2176:AL:SCAN
10/1/2017,0.98374027,2056:AL:SCAN
10/1/2017,0.56081235,2179:AL:SCAN
10/1/2017,0.78708637,2115:AL:SCAN
10/1/2017,0.44414952,2175:AL:SCAN
10/1/2017,1.4847432,2053:AL:SCAN
10/8/2017,-1.3297601,2057:AL:SCAN
10/8/2017,-1.5190303,2078:AL:SCAN
10/8/2017,-1.0401759,2177:AL:SCAN
10/8/2017,-1.1415178,2113:AL:SCAN
10/8/2017,-2.4990366,2174:AL:SCAN
10/8/2017,-0.62586313,2055:AL:SCAN
10/8/2017,-0.44376534,2173:AL:SCAN
10/8/2017,-1.4199755,2180:AL:SCAN
10/8/2017,-2.1113718,2114:AL:SCAN
10/8/2017,-1.1515106,2178:AL:SCAN
10/8/2017,-2.8347178,2181:AL:SCAN
10/8/2017,0.2946377,2182:AL:SCAN
10/8/2017,-0.7359179,2176:AL:SCAN
10/8/2017,-0.8418845,2056:AL:SCAN
10/8/2017,0.7373857,2179:AL:SCAN
10/8/2017,-1.081509,2115:AL:SCAN
10/8/2017,-1.0551282,2175:AL:SCAN
10/8/2017,-3.2650464,2053:AL:SCAN
10/15/2017,0.8888192,2057:AL:SCAN
10/15/2017,1.7512845,2078:AL:SCAN
10/15/2017,0.83914584,2177:AL:SCAN
10/15/2017,1.4818482,2113:AL:SCAN
10/15/2017,1.3134731,2174:AL:SCAN
10/15/2017,1.387193,2055:AL:SCAN
10/15/2017,-9999,2173:AL:SCAN
10/15/2017,1.1373194,2180:AL:SCAN
10/15/2017,1.1378844,2114:AL:SCAN
10/15/2017,1.3620931,2178:AL:SCAN
10/15/2017,0.58084553,2181:AL:SCAN
10/15/2017,0.75577253,2182:AL:SCAN
10/15/2017,1.3551054,2176:AL:SCAN
10/15/2017,1.1223412,2056:AL:SCAN
10/15/2017,1.1246903,2179:AL:SCAN
10/15/2017,1.3018748,2115:AL:SCAN
10/15/2017,-9999,2175:AL:SCAN
10/15/2017,1.8914973,2053:AL:SCAN
10/22/2017,0.08065173,2057:AL:SCAN
10/22/2017,0.4942964,2078:AL:SCAN
10/22/2017,-0.62757134,2177:AL:SCAN
10/22/2017,-0.9877022,2113:AL:SCAN
10/22/2017,0.8551637,2174:AL:SCAN
10/22/2017,-0.05864755,2055:AL:SCAN
10/22/2017,0.49641696,2173:AL:SCAN
10/22/2017,0.90545434,2180:AL:SCAN
10/22/2017,-0.30231708,2114:AL:SCAN
10/22/2017,-0.47492942,2178:AL:SCAN
10/22/2017,0.6681322,2181:AL:SCAN
10/22/2017,-0.50917834,2182:AL:SCAN
10/22/2017,-0.10040091,2176:AL:SCAN
10/22/2017,0.06684443,2056:AL:SCAN
10/22/2017,0.5863846,2179:AL:SCAN
10/22/2017,-0.80104285,2115:AL:SCAN
10/22/2017,0.4476565,2175:AL:SCAN
10/22/2017,0.8816886,2053:AL:SCAN
10/29/2017,-0.4704071,2057:AL:SCAN
10/29/2017,-0.29508695,2078:AL:SCAN
10/29/2017,-0.6334598,2177:AL:SCAN
10/29/2017,0.47279912,2113:AL:SCAN
10/29/2017,-0.2640541,2174:AL:SCAN
10/29/2017,0.62223417,2055:AL:SCAN
10/29/2017,-0.23875211,2173:AL:SCAN
10/29/2017,0.7614291,2180:AL:SCAN
10/29/2017,0.17555209,2114:AL:SCAN
10/29/2017,0.50404483,2178:AL:SCAN
10/29/2017,1.2449697,2181:AL:SCAN
10/29/2017,-0.05865197,2182:AL:SCAN
10/29/2017,0.5041838,2176:AL:SCAN
10/29/2017,-0.56153697,2056:AL:SCAN
10/29/2017,0.5476344,2179:AL:SCAN
10/29/2017,0.003475435,2115:AL:SCAN
10/29/2017,0.24998906,2175:AL:SCAN
10/29/2017,-0.22981505,2053:AL:SCAN
11/5/2017,0.88135797,2057:AL:SCAN
11/5/2017,0.7940444,2078:AL:SCAN
11/5/2017,1.1569303,2177:AL:SCAN
11/5/2017,1.1676086,2113:AL:SCAN
11/5/2017,1.6303501,2174:AL:SCAN
11/5/2017,-9999,2055:AL:SCAN
11/5/2017,0.70528954,2173:AL:SCAN
11/5/2017,1.0250261,2180:AL:SCAN
11/5/2017,1.1350192,2114:AL:SCAN
11/5/2017,1.720758,2178:AL:SCAN
11/5/2017,1.2401863,2181:AL:SCAN
11/5/2017,0.4509039,2182:AL:SCAN
11/5/2017,0.81355363,2176:AL:SCAN
11/5/2017,0.9172507,2056:AL:SCAN
11/5/2017,1.1816005,2179:AL:SCAN
11/5/2017,1.5656087,2115:AL:SCAN
11/5/2017,1.1039902,2175:AL:SCAN
11/5/2017,0.40515998,2053:AL:SCAN
11/12/2017,0.3545839,2057:AL:SCAN
11/12/2017,0.11327194,2078:AL:SCAN
11/12/2017,1.7677782,2177:AL:SCAN
11/12/2017,0.035344586,2113:AL:SCAN
11/12/2017,0.9845142,2174:AL:SCAN
11/12/2017,-9999,2055:AL:SCAN
11/12/2017,1.2440954,2173:AL:SCAN
11/12/2017,1.5707725,2180:AL:SCAN
11/12/2017,1.4480237,2114:AL:SCAN
11/12/2017,1.1380101,2178:AL:SCAN
11/12/2017,0.5025372,2181:AL:SCAN
11/12/2017,1.0999396,2182:AL:SCAN
11/12/2017,0.6614702,2176:AL:SCAN
